"광고그룹 보고서(2026.05.12.~2026.05.18.),2416927"
캠페인유형,캠페인,광고그룹,일별,매체이름,PC/모바일 매체,검색/콘텐츠 매체,상세지역,노출수,클릭수,클릭률(%),평균 CPC,총비용,총 전환수,직접전환수,간접전환수,총 전환율(%),총 전환매출액(원),직접전환매출액(원),간접전환매출액(원),총 전환당비용(원),총 광고수익률(%),구매완료 전환수,구매완료 전환매출액(원),구매완료 광고수익률(%)
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 부천시 원미구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 부천시 원미구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 성남시 분당구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 성남시 분당구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 성남시 수정구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 성남시 수정구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 성남시 수정구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 권선구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 권선구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 영통구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 영통구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 장안구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 장안구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 장안구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 팔달구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 시흥시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 시흥시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 시흥시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 시흥시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 안산시 단원구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 안산시 단원구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 안산시 상록구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 안성시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 안성시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 안양시 동안구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 안양시 동안구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 안양시 동안구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 안양시 만안구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 양주시,1,1,100,478,478,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 양주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 여주시,3,1,33.33,424,424,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 여주시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 용인시 기흥구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 용인시 기흥구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 용인시 수지구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 용인시 수지구,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 용인시 수지구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 용인시 처인구,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 용인시 처인구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 의왕시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 의왕시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 의정부시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 의정부시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 의정부시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 이천시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 이천시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 이천시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 파주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 파주시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 파주시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 평택시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 평택시,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 평택시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 포천시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 포천시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 하남시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 하남시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 화성시 동탄구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 화성시 동탄구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 화성시 동탄구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 화성시 동탄구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 화성시 만세구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 화성시 병점구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경상남도 거제시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경상남도 거제시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경상남도 김해시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경상남도 밀양시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경상남도 밀양시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경상남도 양산시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경상남도 양산시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경상남도 진주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창녕군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 마산합포구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 마산회원구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 마산회원구,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 성산구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 성산구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 의창구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경상남도 통영시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경상남도 통영시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경상남도 함안군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경상북도 경주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경상북도 구미시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경상북도 문경시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경상북도 상주시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경상북도 안동시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경상북도 안동시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경상북도 영주시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경상북도 영천시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경상북도 포항시 남구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경상북도 포항시 남구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경상북도 포항시 남구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경상북도 포항시 남구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경상북도 포항시 남구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경상북도 포항시 북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 광산구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 남구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 동구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 북구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 서구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 서구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 남구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 달서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 달서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 달성군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 동구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 동구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 서구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 서구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,아이폰16 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 유성구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
